Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
1130.602099,47.26462528,Spouse,Agriculturist,73441.94547,6005.632511,Yearly,-373785.0621,Married,Non Medical,15.30727626,9.992989242,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1085.6871469857929,33.81443877170228,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.265981308622338,9.960610913206065,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1094.0,42.0,Spouse,Retired,500000,44638,Yearly,900000,Married,Medical,10.0,10.0,CALCUTTA,West Bengal,700060,Traditional,Bancassurance,1.0,-,-,-,Cancellation,Other Reason,Impersonation
1167.297143,11.45008531,Spouse,Business,187955.9991,10828.27015,Yearly,-1160645.884,Married,Non Medical,11.31864234,10.00692527,Amritsar,Punjab,143003,Traditional,Institutional Alliance,,3/3/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1048.546026,42.90294008,Father,Profession,189368.1093,-38304.35681,Yearly,631709.2027,Married,Non Medical,10.10483183,9.994415033,PARGANAS  NORTH,West Bengal,743165,Traditional,Retail Agency,,9/28/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
988.0755618348516,60.50215120993573,Spouse,Retired,-175258.1279,172835.3761,Yearly,873275.0005,Married,Non Medical,15.17669704850645,9.889478402065931,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1149.0011338692932,25.63662793136769,Mother,Service,1254764.196,231658.942,Yearly,1412514.171,Married,Non Medical,15.065853890585784,10.23212850461915,Jaipur,Rajasthan,302015,Traditional,Retail Agency,,10/27/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1078.8049454935008,33.20282240140101,Brother,Service,87390.37837,22450.86783,Yearly,361988.6063,Married,Non Medical,15.983051625053983,10.08108729883751,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
935.005034652183,44.97639507544582,Husband,Service,-34484.44773,83671.14601,Yearly,372336.5202,Married,Non Medical,9.932826645646463,10.077423607458995,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1021.0,65.0,Sister,Retired,0 ," 1,000,000 ",Yearly," 700,000 ",Single,Non Medical,10.0,10.0,Surat,Gujarat,395007,ULIP,Bancassurance,1.0,30-12-2022,-,-,Inforce,-,Document Tampering
1005.783287,48.85012315,Husband,Service,11762.16756,50445.67525,Yearly,-465394.2206,Married,Non Medical,9.258273167,10.00369378,Thane,Maharashtra,401303,ULIP,Retail Agency,,3/19/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1178.4334248608395,37.94033145094789,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.899766330693268,9.962500927586278,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
360.1487449594838,38.0,Wife,Family Pension,819855,15750,Monthly,7564465,widowed,Medical,10.0,12.0,ANANTAPUR,Jharkhand,275638,ULIP,Retail Agency,1.001598851191156,02/08/2015 0:00,-,-,Matured,Regular Payment,No Fraud
1238.583948641855,27.429268903883777,Father,Service,2000626.814,176122.2489,Yearly,4317906.435,Single,Non Medical,25.337405704117494,10.052662402986558,PAURI GARHWAL,Uttarakhand,246174,Traditional,Retail Agency,,5/30/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1081.453532,29.3350885,Wife,Agriculturist,451190.922,-25229.24811,Yearly,742758.9248,Married,Non Medical,14.79333054,10.0113141,Banaskantha,Gujarat,385120,Traditional,Retail Agency,,1/27/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
966.04029558302,61.41599310595272,Spouse,Retired,0,200000,Yearly,600000,Married,Non Medical,15.20912809728262,10.014974272634642,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1076.923554991069,33.14143274874042,Brother,Service,126798.0171,2867.479407,Yearly,1151437.931,Married,Non Medical,15.006261660148898,10.197294130347462,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
464.0,50.0,Spouse,Service,500000,50000,Yearly,960000,Married,Non Medical,12.0,10.0,-,-,-,ULIP,Bancassurance,1.0,8/8/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1310.898668,47.99443188,Spouse,Service,168240.6011,4294.753761,Yearly,-1416319.339,Married,Non Medical,10.2188885,10.00787357,DARRONG,Assam,784147,Traditional,Bancassurance,1.077845026,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
971.2525498,62.56990319,Spouse,Retired,-151861.2877,184155.4723,Yearly,-2404530.459,Married,Non Medical,15.26666928,10.00404593,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1077.0,3.0,Spouse,Business," 2,500,000 "," 250,000 ",Yearly," 1,200,000 ",Married,Non Medical,15.0,10.0,Dhenkanal,Odisha,759116,ULIP,Retail Agency,,26-12-2023,-,-,Inforce,-,Document Tampering
1225.678729700167,27.261361521683384,Father,Business,1021639.085,62802.77568,Yearly,-856448.7398,Single,Non Medical,22.58227615076746,10.28970699418484,AMRITSAR,Punjab,143001,Traditional,Retail Agency,,5/25/2022 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1059.1252893092374,42.92465103999017,Son,Business,127154.0642,-26555.82489,Yearly,1168414.974,Married,Medical,16.439537156028063,9.9900870866558,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
995.8075175,61.65181985,Spouse,Retired,-84376.76295,237576.954,Yearly,-1074910.458,Married,Non Medical,15.30186559,10.00812552,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1313.671832,20.06746371,Son,Business,224367.7975,12729.19034,Yearly,-37044.71124,Single,Non Medical,10.24910966,9.998480721,Guna,Madhya Pradesh,473001,Variable,Bancassurance,7.019009272,3/20/2013 0:00,-,-,Maturity,Disinvested Unpaid,Misselling 
1093.3766832586336,34.55141510130515,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,14.40442279544933,9.905874655806992,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
993.5323834,66.08745369,Wife,Retired,262461.2154,476837.6986,Yearly,2767503.848,Married,Non Medical,10.85382697,9.994361895,Thanjavur,Tamil Nadu,612001,ULIP,Bancassurance,0.95936024,1/18/2019 0:00,-,-,Cancellation,Other Reason,Misselling 
1041.5725,59.97454671,Son,Retired,1022825.686,124957.1918,Yearly,2243484.453,Married,Medical,9.768962867,3.014927308,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
389.6879006960318,22.0,Father,Self-Employed,2003968,48456,Monthly,4381724,Married,Medical,33.0,20.0,ANANTAPUR,Chhattisgarh,478803,Variable,Institutional Alliance,1.0492673089194442,03/15/2026 0:00,-,-,Active,Paid-Up,No Fraud
1044.359143807032,62.326710986411236,Son,Retired,1017483.228,137797.3377,Yearly,148499.5262,Married,Medical,10.295684108421739,3.190216578001568,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1116.212876,46.8320219,Spouse,Agriculturist,144327.5288,25087.12647,Yearly,-407659.4653,Married,Non Medical,15.42743289,10.00812957,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
887.8964288819265,49.0,Brother,Profession,1436236,14735,Single,9033139,widowed,Medical,8.0,21.0,Manasa,Kerala,731536,ULIP,Mail and Others,1.014486727,07/01/2018 0:00,-,-,Inforce,Regular Payment,No Fraud
230.12398167046223,36.38463944791821,Wife,Self-Employed,179374.1566,6903.401047,Yearly,651144.4134,Married,Non Medical,15.373737495348305,9.982910609941008,VAISHALI,Bihar,844134,Traditional,Retail Agency,,7/10/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1298.79129,48.77698378,Spouse,Service,200428.3643,-24102.43923,Yearly,1012087.081,Married,Non Medical,11.32844178,10.0118149,DARRONG,Assam,784147,Traditional,Bancassurance,1.122600727,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
1187.6989891625592,36.673515029207564,Wife,Business,777959.8244,81967.61977,Yearly,482797.928,Married,Non Medical,15.10934969993114,9.99426730583245,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
365.8692972482357,17.0,Grand Daughter,Housewife,142862,90197,Yearly,8398266,divorced,Medical,13.0,34.0,BIJNOR,West Bengal,701845,ULIP,Bancassurance,0.949300251,10/16/2011 0:00,-,-,Inforce,Regular Payment,No Fraud
1200.02943,37.5568365,Wife,Agriculturist,325796.6758,20557.49711,Yearly,630411.1548,Married,Non Medical,14.97838895,9.989888357,Kanpur,Uttar Pradesh,208001,Traditional,Bancassurance,0.990588106,9/25/2018 0:00,-,-,Inforce,-,Misappropriating Funds
1182.2880797709806,38.711177827564846,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.753944407284685,10.658522090341393,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1133.778346,37.28739331,Wife,Business,851243.2475,120433.4484,Yearly,1341668.542,Married,Non Medical,14.92160457,10.006265,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1301.0,33.0,Wife,Agriculturist,1000000,52647.12,Yearly,400000,Married,Medical,20.0,10.0,UJJAIN,Madhya Pradesh,456010,Traditional,Retail Agency,,1/10/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1184.05791,37.16365989,Wife,Business,775008.3626,103105.0518,Yearly,-375.9285557,Married,Non Medical,14.90391715,9.836201926,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1187.5868037267353,41.57974968761521,Wife,Business,1685323.043,208244.763,Half yearly,240828.5444,Married,Medical,36.42963873720314,9.82015400725948,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
964.8727907191516,51.102069047552696,Husband,Service,55721.08854,90217.90783,Yearly,3337501.772,Married,Non Medical,15.00113139509214,9.789112294655316,Thane,Maharashtra,401303,ULIP,Retail Agency,,4/15/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1009.785867,60.5676446,Spouse,Retired,-175258.1279,172835.3761,Yearly,873275.0005,Married,Non Medical,15.00732809,9.987458194,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1158.0,31.0,Father,Business,600000,60000,Monthly,500000,Single,Non Medical,15.0,10.0,Rohtak,Haryana,124001,ULIP,Retail Agency,,4/5/2023 0:00,-,-,Inforce,-,Signature Forgery
985.6900806,57.50940251,Husband,Retired,352130.9843,-11323.24081,Yearly,5074700.954,Married,Non Medical,11.2978922,10.06057866,KANPUR DEHAT,Uttar Pradesh,209111,ULIP,Bancassurance,0.989508748,10/17/2019 0:00,-,-,Inforce,-,Misappropriating Funds
219.86735880020024,52.0,Spouse,Business,2270002,12165,Yearly,6439067,widowed,Non Medical,37.0,15.0,Khammam,Telangana,969518,ULIP,Institutional Alliance,0.964752936,06/24/2012 0:00,-,-,Active,Reinstated,No Fraud
1097.115698,33.79571338,Brother,Service,116272.3263,23260.34595,Yearly,790316.0027,Married,Non Medical,15.80769457,10.0533075,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
950.609938522848,62.115856413615205,Spouse,Retired,-3270.559069,194724.8964,Yearly,-2977268.409,Married,Non Medical,14.23991279410585,10.184411009839996,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
176.79288681074635,37.089928083333945,Wife,Business,86733.66653,-5924.144503,Yearly,1190488.876,Married,Non Medical,15.753921541731701,9.981949079389782,MUZAFFARPUR,Bihar,843118,Traditional,Retail Agency,,3/25/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
953.209983,46.8294024,Husband,Service,18773.00987,74724.99512,Yearly,1507354.949,Married,Non Medical,10.52392001,10.0112221,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1142.591291,29.46396959,Sister,Service,3311341.953,394977.994,Yearly,-804500.2087,Single,Non Medical,15.52128309,10.15382191,Calcutta,West Bengal,700050,Traditional,Bancassurance,0.960142112,4/9/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1042.6795848056415,42.49289625141464,Son,Business,127154.0642,-26555.82489,Yearly,1168414.974,Married,Medical,15.95070688311742,9.936636618913878,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1147.322671,29.95774472,Sister,Service,3317224.318,418134.1284,Yearly,-1191922.455,Single,Non Medical,15.69857102,10.01760231,Calcutta,West Bengal,700050,Traditional,Bancassurance,0.958397225,4/9/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1282.8416872108673,58.126398673652304,Wife,Retired,-76554.74094,337498.1337,Yearly,1559445.098,Married,Non Medical,9.560764284026266,9.654787575402178,RAJKOT,Gujarat,360001,Pension,Retail Agency,,12/5/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1156.810268,46.52272534,Spouse,Agriculturist,210433.7653,-23821.01838,Yearly,217555.5786,Married,Non Medical,14.96809477,10.07427815,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
772.4416337517004,51.52412537792025,Wife,Service,2000000,23047.76,Yearly,1200000,Married,Medical,9.347746269148644,10.38425668504026,MUNGER,Bihar,811202,Traditional,Retail Agency,,4/25/2022 0:00,8/18/2022 0:00,9/22/2022 13:21,Cancellation,Other Reason,Misrepresentation
1223.659296,48.42080774,Wife,Retired,-121907.7149,1989211.336,Single,133410.4629,Married,Non Medical,72.10156576,9.972098127,LUCKNOW,Uttar Pradesh,226002,Pension,Bancassurance,0.984202752,10/12/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1023.5406306105364,28.096853111689413,Father,Agriculturist,475000,5000,Yearly,240000,Single,Non Medical,14.842543409235384,10.017702613905769,SONBHADRA,Uttar Pradesh,231212,Traditional,Retail Agency,,1/13/2022 0:00,-,-,Lapse, ,Claims Fraud
433.1205776020077,51.16230923075447,Son,Service,1500000,150000,Yearly,600000,Married,Non Medical,11.556073838163767,10.214564559950569,Raipur,Chhattisgarh,493441,ULIP,Retail Agency,,6/23/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1313.6037942060177,40.38587456424588,Wife,Self-Employed,673330.9449,36420.87651,Yearly,15931991.91,Married,Non Medical,15.155941404263944,9.931462980285549,Bangalore,Karnataka,560046,Traditional,Bancassurance,9.027917637002687,9/20/2016 0:00,-,-,Cancellation,Other Reason,Signature Forgery
972.0142468085536,60.86631975446973,Spouse,Retired,-40198.28919,1023761.441,Yearly,4883028.113,Married,Non Medical,10.247112109462268,10.10749267965119,New Delhi,Delhi,110032,ULIP,Bancassurance,1.0450700883471864,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
997.5456215,56.56100562,Husband,Retired,372245.3575,25493.57771,Yearly,4057089.586,Married,Non Medical,11.12951432,9.78843186,KANPUR DEHAT,Uttar Pradesh,209111,ULIP,Bancassurance,1.075246995,10/17/2019 0:00,-,-,Inforce,-,Misappropriating Funds
1012.9123393790376,61.54476175146821,Spouse,Retired,-84376.76295,237576.954,Yearly,-1074910.458,Married,Non Medical,15.263022797408269,10.148779147607732,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1292.570925,49.33748353,Husband,Housewife,463708.001,62432.50639,Yearly,206621.5492,Married,Medical,15.41756889,9.986136409,Badaun,Uttar Pradesh,243635,Traditional,Retail Agency,,9/15/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1204.957574676075,63.0,Brother,Construction Labour,592750,30037,Monthly,8050389,Single,Medical,24.0,26.0,Surat,Kerala,457794,Traditional,Institutional Alliance,0.9101223014888228,12/07/2025 0:00,-,-,Active,Regular Payment,No Fraud
1287.6244340800736,54.376238678114994,Son,Business,-38391.58444,52243.79025,Yearly,989713.8992,Married,Non Medical,9.844252545301886,9.792117015285696,JALAUN,Uttar Pradesh,285001,Pension,Retail Agency,,9/28/2023 0:00,-,-,Inforce,-,Signature Forgery
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1333.7444981657297,48.539796266915225,Spouse,Service,-22019.02337,1601.233311,Yearly,2235514.27,Married,Non Medical,11.629126829267765,9.76717834107892,DARRONG,Assam,784147,Traditional,Bancassurance,1.1242300189365453,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
1002.9045042023319,58.38132987970893,Son,Retired,742626.5305,85033.4023,Yearly,158425.1246,Married,Medical,9.999940893911514,2.890701181717866,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
361.825226464957,49.196664815592335,Wife,Service,600000,60000,Yearly,600000,Married,Non Medical,11.348864577263123,9.982936093195368,NOWGONG,Assam,782124,ULIP,Bancassurance,1.0289653619242645,3/27/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1183.932396,67.11449636,Husband,Retired,24837.45436,573161.2714,Single,983886.8729,Married,Non Medical,52.76248513,9.994282941,NEW DELHI,Delhi,110085,Pension,Mail and Others,,4/17/2023 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1188.9760389138441,48.24907311338151,Spouse,Agriculturist,226715.0037,29546.13216,Yearly,1406998.278,Married,Non Medical,15.184770433700535,9.632089928038939,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1028.4447032291537,47.9616617633156,Wife,Self-Employed,25668.23009,59804.87788,Yearly,590683.6198,Married,Non Medical,9.821971361574334,9.781273536770042,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
990.947370971298,36.83503720220179,Wife,Profession,30430.61794,1017156.69,Yearly,5699012.828,Married,Non Medical,10.203564837166336,9.982473108941186,ERODE,Tamil Nadu,638458,ULIP,Bancassurance,0.8744896102582214,12/30/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
305.5712612,52.79224903,Daughter,Service,987691.1332,54799.78782,Yearly,-1601656.134,widowed,Non Medical,11.76567296,9.995787002,ALWAR,Rajasthan,301702,ULIP,Bancassurance,1.134096047,3/15/2022 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1033.048559,60.14695712,Son,Retired,1081608.485,108849.5788,Yearly,-138055.8013,Married,Medical,10.0972094,3.167304496,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1127.6710816658915,50.64274890307854,Spouse,Agriculturist," 4,200,000 "," 600,000 ",Yearly," 2,400,000 ",Married,Non Medical,10.306161433506732,10.110547102369823,MANDI,Himachal Pradesh,175029,ULIP,Bancassurance,1.025003060203752,21-07-2023,-,-,Inforce,-,Document Tampering
1073.7671143745172,31.98832245490779,Brother,Service,20801.08284,26275.83169,Yearly,817542.4573,Married,Non Medical,13.227036134562626,9.783264850434142,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
979.1219652917728,60.075152156250255,Spouse,Retired,0,1000000,Yearly,4032000,Married,Non Medical,9.940108346714696,9.878447796296276,New Delhi,Delhi,110032,ULIP,Bancassurance,1.051329646186526,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1097.5566314990497,33.3954982315381,Brother,Service,76468.14642,10914.12562,Yearly,536245.2279,Married,Non Medical,14.689552134359037,10.172437361857597,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
984.131855,60.14016472,Spouse,Retired,69132.68819,213998.536,Yearly,879519.1309,Married,Non Medical,15.01403596,10.04715177,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1023.688755,42.962986,Son,Business,51899.28741,-18737.73572,Yearly,189006.763,Married,Medical,14.42286306,10.00728593,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
994.4994330219322,58.73122059044897,Son,Retired,810058.0715,111988.7635,Yearly,-618996.9298,Married,Medical,8.401171184235803,3.4298261738477995,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1086.0711246220214,33.34503043311579,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.118524851541842,10.035955773235576,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1108.0,44.0,Spouse,Agriculturist," 4,200,000 "," 600,000 ",Yearly," 3,000,000 ",Married,Non Medical,10.0,10.0,Shimla,Himachal Pradesh,171209,ULIP,Bancassurance,1.0,17-10-2022,-,-,Lapse,Surrendered Reinvested Auto,Document Tampering
1301.0,33.0,Wife,Agriculturist,1000000,52647.12,Yearly,400000,Married,Medical,20.0,10.0,UJJAIN,Madhya Pradesh,456010,Traditional,Retail Agency,,1/10/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1177.938122049207,44.698914240403056,Wife,Defense Retired,427731.6337,82968.12335,Yearly,-635347.9042,Married,Non Medical,13.730698283779896,10.068594449689806,Auraiya,Uttar Pradesh,206255,Traditional,Bancassurance,1.1911012236761576,6/16/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1116.212876,46.8320219,Spouse,Agriculturist,144327.5288,25087.12647,Yearly,-407659.4653,Married,Non Medical,15.42743289,10.00812957,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1022.924562,46.80327599,Wife,Self-Employed,55909.99922,32250.81734,Yearly,464252.823,Married,Non Medical,10.06074505,10.01246056,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
124.70029920409176,17.0,Sister,Business,972640,33688,Single,4581180,Single,Non Medical,36.0,24.0,West Godavari,-,336999,Pension,Institutional Alliance,1.061916264,03/28/2021 0:00,-,-,Active,Reinstated,No Fraud
977.7205872,51.3495028,Husband,Service,70835.93993,81567.18494,Yearly,3325948.043,Married,Non Medical,15.21914652,9.993132922,Thane,Maharashtra,401303,ULIP,Retail Agency,,4/15/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1124.348247,30.81234027,Father,Business,577991.6017,92926.2714,Monthly,2983908.758,Single,Non Medical,14.13154014,10.00019997,Rohtak,Haryana,124001,ULIP,Retail Agency,,4/5/2023 0:00,-,-,Inforce,-,Signature Forgery
1036.1462463504442,59.506002356459405,Son,Retired,1035698.896,64680.38141,Yearly,-1402203.954,Married,Medical,11.6892971600353,2.9319170902022385,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1171.8906137841204,68.43627517542392,Mother,Retired,73070.2075,392791.7345,Single,-443796.415,Married,Non Medical,51.21699290925479,10.00368621243121,Gautam Buddha Nagar,Uttar Pradesh,201310,Pension,Mail and Others,,2/3/2023 0:00,-,-,Cancellation,Other Reason,Signature Forgery
985.024687775198,48.77426202799232,Husband,Service,0,100000,Yearly,720000,Married,Non Medical,10.246038379772129,10.004102881242504,Thane,Maharashtra,401303,ULIP,Retail Agency,,3/19/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1021.0716062416286,60.31201993070707,Son,Retired,917276.5473,113677.0177,Yearly,-91279.01345,Married,Medical,9.32483729010992,2.9119353011617126,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1282.85458,44.75537147,Wife,Agriculturist,401397.0596,50411.09747,Quarterly,-890760.5135,Married,Medical,14.91488461,9.992430068,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1302.4734085325097,35.98112033894374,Son,Housewife,-87156.71592,999222.6549,Single,1270412.232,widowed,Non Medical,41.47129742198653,9.93598356273345,Faridabad,Haryana,121003,Pension,Bancassurance,1.0164123157841467,1/6/2020 0:00,-,-,Inforce,-,Signature Forgery
1192.934316303504,37.43959235304665,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.640917914090174,10.019979299704742,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1097.754492254888,32.57260484718891,Brother,Service,126798.0171,2867.479407,Yearly,1151437.931,Married,Non Medical,14.605123673117843,10.055179342424061,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
